paper_key,global_key,conf_key
conf/chi/GreenbergPHG13,chi,conf/chi/2013a
conf/chi/AndristPMG12,chi,conf/chi/2012
conf/chi/KanaokaM15,chi,conf/chi/2015a
conf/chi/Mutlu08,chi,conf/chi/2008a
conf/chi/SzafirM12,chi,conf/chi/2012
conf/chi/SzafirM13,chi,conf/chi/2013
conf/icse/RamaswamyMT14,icse,conf/icse/2014mise
conf/chi/AnejaL07,chi,conf/chi/2007a
conf/chi/BlevisLOA05,chi,conf/chi/2005a
conf/chi/HartmannAS08,chi,conf/chi/2008
conf/chi/HartmannSA07,chi,conf/chi/2007
conf/chi/MiniukovichA15,chi,conf/chi/2015
conf/chi/MiniukovichA16,chi,conf/chi/2016
conf/chi/MorrealeMA14,chi,conf/chi/2014a
conf/chi/MorrealeMAR13,chi,conf/chi/2013a
conf/chi/AngeliO15,chi,conf/chi/2015a
conf/chi/BialKAS11,chi,conf/chi/2011a
conf/chi/HolleisKS07,chi,conf/chi/2007a
conf/chi/KernHSDS08,chi,conf/chi/2008a
conf/chi/KernMS10,chi,conf/chi/2010
conf/chi/KernSAAPP09,chi,conf/chi/2009a
conf/chi/PetzoldBBKMM13,chi,conf/chi/2013a
conf/chi/AnguloFPW15,chi,conf/chi/2015a
conf/chi/AnkolekarSY13,chi,conf/chi/2013
conf/chi/TasseAH16,chi,conf/chi/2016
conf/www/AgarwalA06,www,conf/www/2006
conf/www/LamparterASG07,www,conf/www/2007
conf/chi/DwormanR04,chi,conf/chi/2004a
conf/chi/ShawA16,chi,conf/chi/2016a
conf/cvpr/ChengLZY08,cvpr,conf/cvpr/2008
conf/cvpr/GaoY01,cvpr,conf/cvpr/2001
conf/iccv/ChengLY09,iccv,conf/iccv/2009
conf/iccv/ChenYW03,iccv,conf/iccv/2003
conf/iccv/ChenYW05,iccv,conf/iccv/2005hci
conf/chi/Antle06,chi,conf/chi/2006a
conf/chi/Antle07,chi,conf/chi/2007a
conf/chi/BevansHA11,chi,conf/chi/2011a
conf/chi/MilneAR11,chi,conf/chi/2011a
conf/chi/TanenbaumAR13,chi,conf/chi/2013
conf/chi/VidyarthiAR11,chi,conf/chi/2011a
conf/chi/DroumevaW06,chi,conf/chi/2006a
conf/chi/MuellerTGWBH12,chi,conf/chi/2012a
conf/chi/AntonsASSM13,chi,conf/chi/2013a
conf/chi/AnttilaJ06,chi,conf/chi/2006a
conf/chi/JungA07,chi,conf/chi/2007a
conf/chi/JungPB05,chi,conf/chi/2005
conf/chi/AnttonenS05,chi,conf/chi/2005
conf/chi/CarringtonHK14,chi,conf/chi/2014
conf/chi/AokiW05,chi,conf/chi/2005
conf/chi/Woodruff14,chi,conf/chi/2014
conf/chi/WoodruffGPCC00,chi,conf/chi/2000
conf/chi/JayDGV16,chi,conf/chi/2016
conf/chi/VigoJS14,chi,conf/chi/2014
conf/chi/VigoJS15,chi,conf/chi/2015
conf/chi/ApostolopoulosC15,chi,conf/chi/2015
conf/chi/FallahABF12,chi,conf/chi/2012
conf/chi/OktayF10,chi,conf/chi/2010a
conf/chi/TregillusF16,chi,conf/chi/2016
conf/icse/FolmerGB03,icse,conf/icse/2003sehci
conf/uist/KimABF13,uist,conf/uist/2013
conf/chi/AppertB10,chi,conf/chi/2010
conf/chi/AppertCP10,chi,conf/chi/2010
conf/chi/AppertCP12,chi,conf/chi/2012
conf/chi/AppertF06,chi,conf/chi/2006
conf/chi/GonzalezABP16,chi,conf/chi/2016
conf/chi/PietrigaA08,chi,conf/chi/2008
conf/chi/PietrigaAB07,chi,conf/chi/2007
conf/uist/AppertB06,uist,conf/uist/2006
conf/uist/SpelmezanACP13,uist,conf/uist/2013
conf/chi/HongKYA14,chi,conf/chi/2014
conf/chi/ArchambaultG12,chi,conf/chi/2012
conf/er/PedersonABC08,er,conf/er/2008w
conf/chi/ArellanoH14,chi,conf/chi/2014a
conf/chi/Joyce15,chi,conf/chi/2015a
conf/chi/ArifF16,chi,conf/chi/2016a
conf/chi/ArjanPZ08,chi,conf/chi/2008a
conf/chi/PfeilZ07,chi,conf/chi/2007
conf/chi/ZagermannPRJKR16,chi,conf/chi/2016
conf/chi/Caine09,chi,conf/chi/2009a
conf/chi/EdwardsNP10,chi,conf/chi/2010
conf/chi/RenoP16,chi,conf/chi/2016
conf/chi/ArroyoBV12,chi,conf/chi/2012
conf/chi/ValkanovaJTM13,chi,conf/chi/2013
conf/chi/ArthurMA08,chi,conf/chi/2008a
conf/chi/Sheik-NainarHBM16,chi,conf/chi/2016a
conf/chi/Sylvan10,chi,conf/chi/2010
conf/chi/AsdiD00,chi,conf/chi/2000a
conf/uist/BroszNPCH13,uist,conf/uist/2013
conf/uist/HurterTCT14,uist,conf/uist/2014a
conf/chi/FongAF13,chi,conf/chi/2013a
conf/chi/MirnigMWMT15,chi,conf/chi/2015a
conf/chi/Asokan08,chi,conf/chi/2008a
conf/chi/AsokanP08,chi,conf/chi/2008a
conf/chi/AssogbaD10,chi,conf/chi/2010
conf/chi/FioreD04,chi,conf/chi/2004a
conf/chi/FioreD05,chi,conf/chi/2005a
conf/chi/HarryD08,chi,conf/chi/2008a
conf/chi/HarryGD09,chi,conf/chi/2009
conf/chi/HarryGGD08,chi,conf/chi/2008a
conf/chi/LamD05,chi,conf/chi/2005a
conf/chi/PerryD04,chi,conf/chi/2004a
conf/chi/RodensteinD00,chi,conf/chi/2000
conf/chi/ZinmanD06,chi,conf/chi/2006a
conf/chi/AsthanaSG15,chi,conf/chi/2015
conf/chi/AtachiantsGJD14,chi,conf/chi/2014
conf/chi/AthukoralaLKJOTJ14,chi,conf/chi/2014
conf/chi/QinVBS14,chi,conf/chi/2014a
conf/icml/Romera-ParedesABP13,icml,conf/icml/2013
conf/kdd/Bianchi-Berthouze01,kdd,conf/kdd/2001mdm
conf/kdd/Bianchi-BerthouzeH02,kdd,conf/kdd/2002mdm
conf/kdd/Bianchi-BerthouzeH02a,kdd,conf/kdd/2002mdm-kdmcd
conf/chi/PhillipsBBB14,chi,conf/chi/2014a
conf/chi/Atwood14,chi,conf/chi/2014a
conf/chi/AubeSTT13,chi,conf/chi/2013a
conf/chi/BrownLRD10,chi,conf/chi/2010a
conf/chi/KramerR07,chi,conf/chi/2007a
conf/chi/KramerR08,chi,conf/chi/2008
conf/chi/RoddenBSW01,chi,conf/chi/2001
conf/chi/RoddenL10,chi,conf/chi/2010a
conf/chi/RoddenW03,chi,conf/chi/2003
conf/chi/SchusteritschRR05,chi,conf/chi/2005a
conf/chi/StevensVA02,chi,conf/chi/2002a
conf/chi/AulaKG10,chi,conf/chi/2010
conf/chi/OliveiraAR09,chi,conf/chi/2009
conf/www/AulaKGFH10,www,conf/www/2010
conf/chi/Kellar06,chi,conf/chi/2006a
conf/chi/AuSL14,chi,conf/chi/2014
conf/chi/AuSL14a,chi,conf/chi/2014a
conf/chi/SuAL14,chi,conf/chi/2014
conf/chi/AustermannY09,chi,conf/chi/2009a
conf/chi/AustermannYFN10,chi,conf/chi/2010a
conf/chi/AustinN15,chi,conf/chi/2015a
conf/chi/Axelrod04,chi,conf/chi/2004a
conf/chi/Pschetz08,chi,conf/chi/2008a
conf/chi/PschetzB13,chi,conf/chi/2013a
conf/chi/PschetzYE14,chi,conf/chi/2014
conf/chi/AylettKWV14,chi,conf/chi/2014a
conf/chi/SunAV16,chi,conf/chi/2016a
conf/chi/Vazquez-AlvarezB09,chi,conf/chi/2009a
conf/chi/Vazquez-AlvarezB11,chi,conf/chi/2011
conf/chi/PritchardBVO15,chi,conf/chi/2015
conf/www/McNeillB14,www,conf/www/2014c
conf/chi/AyobiMC16,chi,conf/chi/2016a
conf/pldi/SampsonDFGCG11,pldi,conf/pldi/2011
conf/chi/ShihLW15,chi,conf/chi/2015
conf/www/BachPLL11,www,conf/www/2011c
conf/chi/BachDC09,chi,conf/chi/2009
conf/chi/BachKC07,chi,conf/chi/2007a
conf/chi/BachT10,chi,conf/chi/2010
conf/chi/BachT10a,chi,conf/chi/2010a
conf/icse/BachHC08,icse,conf/icse/2008chase
conf/chi/JamesLSBMNS02,chi,conf/chi/2002a
conf/chi/Lai04,chi,conf/chi/2004a
conf/chi/LaiDJ02,chi,conf/chi/2002a
conf/chi/LaiWC00,chi,conf/chi/2000
conf/chi/PatilL05,chi,conf/chi/2005
conf/chi/KalnikaiteW07,chi,conf/chi/2007
conf/chi/CalvoPJR14,chi,conf/chi/2014a
conf/chi/MarshallMRKD11,chi,conf/chi/2011
conf/chi/RadleJSLRR15,chi,conf/chi/2015
conf/chi/RoddenRHT03,chi,conf/chi/2003
conf/chi/RogersHBL04,chi,conf/chi/2004a
conf/chi/BackBC10,chi,conf/chi/2010a
conf/chi/BackC13,chi,conf/chi/2013a
conf/chi/BackCB12,chi,conf/chi/2012
conf/chi/HowesCJCCHPP14,chi,conf/chi/2014a
conf/chi/BackCGHM01,chi,conf/chi/2001
conf/chi/KratzB15,chi,conf/chi/2015a
conf/uist/BackC00,uist,conf/uist/2000
conf/chi/DeterdingLHMCWW15,chi,conf/chi/2015a
conf/chi/Waern16,chi,conf/chi/2016
conf/chi/BadamZSEE16,chi,conf/chi/2016
conf/chi/BroySAS14,chi,conf/chi/2014
conf/chi/BroySGA015,chi,conf/chi/2015a
conf/chi/BroyZSA14,chi,conf/chi/2014a
conf/chi/PflegingBK16,chi,conf/chi/2016a
conf/chi/BadeSM04,chi,conf/chi/2004
conf/csmr/AlsallakhBGM12,csmr,conf/csmr/2012
conf/chi/BaeckerHBPC08,chi,conf/chi/2008a
conf/chi/BlevisCOPRW12,chi,conf/chi/2012a
conf/chi/CarterCDHN04,chi,conf/chi/2004a
conf/chi/Churchill14,chi,conf/chi/2014a
conf/chi/ChurchillN02,chi,conf/chi/2002a
conf/chi/ChurchillNH06,chi,conf/chi/2006a
conf/chi/DenoueNC03,chi,conf/chi/2003a
conf/chi/GrossC07,chi,conf/chi/2007a
conf/chi/NelsonC07,chi,conf/chi/2007a
conf/chi/NelsonCDHM04,chi,conf/chi/2004a
conf/chi/SaASC11,chi,conf/chi/2011a
conf/uist/DenoueNC03,uist,conf/uist/2003
conf/uist/YamadaSCNHM04,uist,conf/uist/2004
conf/www/AntinCC11,www,conf/www/2011c
conf/chi/BahamondezS10,chi,conf/chi/2010a
conf/chi/BahamondezWS11,chi,conf/chi/2011
conf/chi/PflegingBSHN10,chi,conf/chi/2010a
conf/chi/BakerCKW04,chi,conf/chi/2004
conf/chi/BakerVDH11,chi,conf/chi/2011a
conf/chi/BakhshiSG14,chi,conf/chi/2014
conf/www/BakhshiKG14,www,conf/www/2014
conf/chi/MullerSF14,chi,conf/chi/2014a
conf/chi/MayerW16,chi,conf/chi/2016a
conf/chi/LucaFMSHKH11,chi,conf/chi/2011
conf/chi/Garcia-SanjuanJ16,chi,conf/chi/2016a
conf/chi/Mirza-BabaeiNFWMC12,chi,conf/chi/2012a
conf/chi/Mirza-BabaeiNGCF13,chi,conf/chi/2013
conf/chi/ReitbergerSF14,chi,conf/chi/2014
conf/chi/SlovakGF15,chi,conf/chi/2015
conf/chi/SlovakJF12,chi,conf/chi/2012
conf/chi/SlovakTF13,chi,conf/chi/2013r
conf/chi/KapteinR12,chi,conf/chi/2012
conf/chi/MacveanR13,chi,conf/chi/2013
conf/chi/HaimsonBH14,chi,conf/chi/2014
conf/chi/Hayes06,chi,conf/chi/2006a
conf/chi/HayesA06,chi,conf/chi/2006
conf/chi/HayesGAT08,chi,conf/chi/2008
conf/chi/HayesPA03,chi,conf/chi/2003a
conf/chi/HayesTAP05,chi,conf/chi/2005a
conf/chi/JudgeMW12,chi,conf/chi/2012
conf/chi/MatthewsCWPZBS14,chi,conf/chi/2014
conf/chi/MatthewsJW12,chi,conf/chi/2012
conf/chi/WarshawMWKBS15,chi,conf/chi/2015
conf/chi/WhittakerMCBT11,chi,conf/chi/2011
conf/chi/XuCMMB13,chi,conf/chi/2013
conf/chi/ZhuCMPBK14,chi,conf/chi/2014
conf/chi/ErkutS16,chi,conf/chi/2016a
conf/chi/Baldis01,chi,conf/chi/2001
conf/chi/BaldwinJW14,chi,conf/chi/2014a
conf/chi/JohnsonNW15,chi,conf/chi/2015
conf/chi/WhiteLJWM15,chi,conf/chi/2015a
conf/chi/Wyeth06,chi,conf/chi/2006
conf/chi/BalesG11,chi,conf/chi/2011a
conf/chi/BallagasKBYWFHT07,chi,conf/chi/2007a
conf/chi/BallagasRS05,chi,conf/chi/2005a
conf/chi/BenfordCRSDFD06,chi,conf/chi/2006
conf/chi/MuellerEVGABS11,chi,conf/chi/2011
conf/chi/MuellerVGEASH12,chi,conf/chi/2012
conf/chi/SheridanBRML11,chi,conf/chi/2011a
conf/uist/MuellerVGEAS10,uist,conf/uist/2010
conf/chi/Ringel03,chi,conf/chi/2003a
conf/chi/RingelBJW01,chi,conf/chi/2001a
conf/chi/HeerS12,chi,conf/chi/2012
conf/uist/GuimbretiereSW01,uist,conf/uist/2001
conf/uist/JohansonHWS02,uist,conf/uist/2002
conf/chi/Balogh01,chi,conf/chi/2001a
conf/chi/BalsamoGHM00,chi,conf/chi/2000a
conf/chi/FittonHR14,chi,conf/chi/2014a
conf/chi/FittonRH13,chi,conf/chi/2013a
conf/chi/Read09,chi,conf/chi/2009a
conf/chi/ReadFCBGH11,chi,conf/chi/2011a
conf/chi/ReadH13,chi,conf/chi/2013a
conf/chi/ReadHMI14,chi,conf/chi/2014a
conf/chi/ReadJH16,chi,conf/chi/2016seachi
conf/chi/ReadM14,chi,conf/chi/2014a
conf/chi/BanerjeeBGV11,chi,conf/chi/2011a
conf/chi/ErnstG16,chi,conf/chi/2016a
conf/chi/ErnstG16a,chi,conf/chi/2016a
conf/chi/FellionEG16,chi,conf/chi/2016a
conf/chi/Girouard09,chi,conf/chi/2009a
conf/chi/GirouardTV12,chi,conf/chi/2012
conf/chi/KimBGCV12,chi,conf/chi/2012
conf/chi/LaheyGBV11,chi,conf/chi/2011
conf/chi/TarunLGBV11,chi,conf/chi/2011a
conf/chi/TarunWGSRV13,chi,conf/chi/2013a
conf/chi/TarunWSGRV13,chi,conf/chi/2013a
conf/chi/BankCSSA12,chi,conf/chi/2012a
conf/chi/BanNFSITH13,chi,conf/chi/2013
conf/chi/NarumiBKTH12,chi,conf/chi/2012
conf/chi/DragicevicCH14,chi,conf/chi/2014a
conf/chi/HenriksonACSB16,chi,conf/chi/2016
conf/chi/ZhaoCB11,chi,conf/chi/2011
conf/uist/ChevalierDH12,uist,conf/uist/2012
conf/uist/DragicevicHC11,uist,conf/uist/2011
conf/uist/HenriksonACSB16,uist,conf/uist/2016
conf/chi/BaoG09,chi,conf/chi/2009
conf/chi/BaoHCQHG12,chi,conf/chi/2012
conf/cvpr/BaraldiBLV06,cvpr,conf/cvpr/2006w
conf/chi/BarbosaSZMPV12,chi,conf/chi/2012a
conf/chi/BardzellBDGS12,chi,conf/chi/2012a
conf/chi/GaverSKKB07,chi,conf/chi/2007
conf/chi/HirschSBBP10,chi,conf/chi/2010a
conf/chi/PierceSHJGD15,chi,conf/chi/2015
conf/chi/SengersC03,chi,conf/chi/2003a
conf/chi/SengersMD06,chi,conf/chi/2006a
conf/chi/BardzellBH15,chi,conf/chi/2015
conf/chi/Irani10,chi,conf/chi/2010a
conf/chi/IraniS13,chi,conf/chi/2013
conf/chi/RossISZT10,chi,conf/chi/2010a
conf/chi/BardzellBN11,chi,conf/chi/2011a
conf/chi/EkbiaN16,chi,conf/chi/2016
conf/chi/KaptelininN12,chi,conf/chi/2012
conf/chi/BartneckF04,chi,conf/chi/2004a
conf/chi/ChungZF05,chi,conf/chi/2005a
conf/chi/ForlizziBS10,chi,conf/chi/2010
conf/chi/ForlizziDBKW11,chi,conf/chi/2011a
conf/chi/ForlizziLH03,chi,conf/chi/2003
conf/chi/ForrestFZ08,chi,conf/chi/2008a
conf/chi/HarrisonHWFH11,chi,conf/chi/2011
conf/chi/KarapanosZFM09,chi,conf/chi/2009
conf/chi/KimDLF11,chi,conf/chi/2011
conf/chi/LeeFH05,chi,conf/chi/2005
conf/chi/LiDF10,chi,conf/chi/2010
conf/chi/LiFD10,chi,conf/chi/2010a
conf/chi/LomasPFK13,chi,conf/chi/2013
conf/chi/OdomZF11,chi,conf/chi/2011
conf/chi/YangNF14,chi,conf/chi/2014
conf/chi/ZimmermanFK09,chi,conf/chi/2009a
conf/uist/FogartyFH01,uist,conf/uist/2001
conf/uist/FogartyFH02,uist,conf/uist/2002
conf/uist/LeeFH02,uist,conf/uist/2002
conf/uist/WobbrockFHM02,uist,conf/uist/2002
conf/chi/BeatonHT10,chi,conf/chi/2010
conf/chi/BarendregtB11,chi,conf/chi/2011a
conf/chi/BarendregtB13,chi,conf/chi/2013a
conf/chi/BekkerE08,chi,conf/chi/2008a
conf/chi/Barkhuus09,chi,conf/chi/2009a
conf/chi/Barkhuus12,chi,conf/chi/2012
conf/chi/BarkhuusBBSHC08,chi,conf/chi/2008
conf/chi/BarkhuusJ08,chi,conf/chi/2008a
conf/chi/BarkhuusL11,chi,conf/chi/2011a
conf/chi/BellCBHSTBRB06,chi,conf/chi/2006
conf/chi/BornoeB10,chi,conf/chi/2010a
conf/chi/BrownB06,chi,conf/chi/2006
conf/chi/Barmaki16,chi,conf/chi/2016a
conf/chi/BarrenecheaBW12,chi,conf/chi/2012a
conf/chi/ClarkeWM12,chi,conf/chi/2012a
conf/chi/VinesCLMIWO12,chi,conf/chi/2012a
conf/chi/VinesCWMO13,chi,conf/chi/2013
conf/chi/BartindaleSTWO12,chi,conf/chi/2012
conf/chi/Basharat16,chi,conf/chi/2016a
conf/www/BasharatAR16,www,conf/www/2016c
conf/chi/BaumannJBW07,chi,conf/chi/2007a
conf/chi/Bastea-ForteY07,chi,conf/chi/2007a
conf/chi/Rader09,chi,conf/chi/2009
conf/chi/Rader10,chi,conf/chi/2010
conf/chi/BatemanHASL00,chi,conf/chi/2000a
conf/chi/BatemanMGGMB10,chi,conf/chi/2010
conf/chi/BatemanMSG11,chi,conf/chi/2011
conf/chi/BirkM13,chi,conf/chi/2013
conf/chi/DeppingMLGV16,chi,conf/chi/2016
conf/chi/DoucetteMGNP13,chi,conf/chi/2013
conf/chi/EppLM11,chi,conf/chi/2011
conf/chi/FaircloughGNM11,chi,conf/chi/2011a
conf/chi/JohansonM16,chi,conf/chi/2016
conf/chi/Mandryk04,chi,conf/chi/2004a
conf/chi/MandrykL11,chi,conf/chi/2011
conf/chi/MandrykM02,chi,conf/chi/2002a
conf/chi/MuenderMBM16,chi,conf/chi/2016
conf/chi/NacentaMG08,chi,conf/chi/2008
conf/chi/NackeKLM11,chi,conf/chi/2011
conf/chi/PinelleBNM09,chi,conf/chi/2009
conf/chi/ShamiHPMM08,chi,conf/chi/2008a
conf/chi/Vicencio-Moreira15,chi,conf/chi/2015
conf/chi/Vicencio-MoreiraMGB14,chi,conf/chi/2014
conf/uist/FlatlaGNBM11,uist,conf/uist/2011
conf/chi/BatesHFMC14,chi,conf/chi/2014
conf/chi/ClearHMFB13,chi,conf/chi/2013
conf/chi/Battarbee03,chi,conf/chi/2003a
conf/sigmod/BattleCS16,sigmod,conf/sigmod/2016
conf/chi/BellottiDHS03,chi,conf/chi/2003
conf/chi/EdwardsBDN03,chi,conf/chi/2003
conf/chi/ShihBHC15,chi,conf/chi/2015
conf/chi/BaudischM16,chi,conf/chi/2016a
conf/chi/MuellerKB13,chi,conf/chi/2013
conf/chi/BaudischR03,chi,conf/chi/2003
conf/chi/GilbertBB09,chi,conf/chi/2009a
conf/chi/BauerCGSWWK12,chi,conf/chi/2012
conf/chi/BauerK13,chi,conf/chi/2013
conf/chi/HinikerHKK16,chi,conf/chi/2016
conf/chi/KayPK15,chi,conf/chi/2015
conf/chi/KientzA08,chi,conf/chi/2008a
conf/chi/BauerW13,chi,conf/chi/2013a
conf/chi/Bonsignore11,chi,conf/chi/2011a
conf/chi/Bonsignore12,chi,conf/chi/2012a
conf/chi/HourcadeBD04,chi,conf/chi/2004a
conf/chi/HourcadeBDT02,chi,conf/chi/2002a
conf/chi/MaurielloNF15,chi,conf/chi/2015
conf/chi/NortonNBPT14,chi,conf/chi/2014a
conf/chi/BurrellBB03,chi,conf/chi/2003a
conf/chi/SosikBCHKLMS14,chi,conf/chi/2014a
conf/chi/BauPGGG13,chi,conf/chi/2013a
conf/chi/BauPM09,chi,conf/chi/2009a
conf/chi/Beaudouin-Lafon00a,chi,conf/chi/2000a
conf/chi/EisensteinM06,chi,conf/chi/2006
conf/chi/GarciaBSM13,chi,conf/chi/2013a
conf/chi/GarciaTAM12,chi,conf/chi/2012
conf/chi/LiuCBLM14,chi,conf/chi/2014
conf/chi/LiuHDMB12,chi,conf/chi/2012
conf/chi/Mackay01,chi,conf/chi/2001a
conf/chi/MackayKT09,chi,conf/chi/2009a
conf/chi/MackaySH01,chi,conf/chi/2001a
conf/chi/MarkopoulosRM05,chi,conf/chi/2005a
conf/chi/QuigleyDMIS13,chi,conf/chi/2013a
conf/chi/SatyanarayanSKBM13,chi,conf/chi/2013a
conf/chi/WilsonMCBN12,chi,conf/chi/2012a
conf/chi/WilsonMCBRT11,chi,conf/chi/2011a
conf/uist/BauM08,uist,conf/uist/2008
conf/uist/EaganBM11,uist,conf/uist/2011
conf/uist/KlokmoseEBMB15,uist,conf/uist/2015
conf/uist/WesselyTM16,uist,conf/uist/2016
conf/chi/BaurBB12,chi,conf/chi/2012
conf/chi/Bay03,chi,conf/chi/2003a
conf/chi/Bayles02,chi,conf/chi/2002
conf/chi/BeamishMF04,chi,conf/chi/2004
conf/chi/KarueiMFMKE11,chi,conf/chi/2011
conf/chi/MacLeanSL00,chi,conf/chi/2000
conf/chi/SwindellsMBM07,chi,conf/chi/2007
conf/chi/YohananM09,chi,conf/chi/2009a
conf/uist/SchneiderIM15,uist,conf/uist/2015
conf/chi/BeardK01,chi,conf/chi/2001a
conf/chi/BeattieCCMP14,chi,conf/chi/2014a
conf/chi/BeaudinIT04,chi,conf/chi/2004a
conf/chi/Beckwith05,chi,conf/chi/2005a
conf/chi/ParkCMSWK12,chi,conf/chi/2012a
conf/iwpc/MosemannW01,iwpc,conf/iwpc/2001
conf/chi/BedersonCCR03,chi,conf/chi/2003a
conf/chi/BiehlCSR07,chi,conf/chi/2007
conf/chi/CadizCMS03,chi,conf/chi/2003a
conf/chi/ChellapillaLSC05,chi,conf/chi/2005
conf/chi/ChiCMRSWZ11,chi,conf/chi/2011a
conf/chi/CutrellCH00,chi,conf/chi/2000a
conf/chi/HutchingsSC05,chi,conf/chi/2005a
conf/chi/LarsonDCR00,chi,conf/chi/2000a
conf/chi/LeeCRB05,chi,conf/chi/2005a
conf/chi/MeyersBDSC06,chi,conf/chi/2006a
conf/chi/RobertsonCC05,chi,conf/chi/2005
conf/chi/WildJRC04,chi,conf/chi/2004a
conf/uist/Czerwinski04,uist,conf/uist/2004
conf/chi/BedersonLJHK06,chi,conf/chi/2006a
conf/chi/KaratBK03,chi,conf/chi/2003a
conf/chi/LazarBHJK05,chi,conf/chi/2005a
conf/chi/LazarHJKB08,chi,conf/chi/2008a
conf/chi/BedwellSBRK09,chi,conf/chi/2009
conf/chi/KolevaESGGRD09,chi,conf/chi/2009
conf/chi/KolevaSBG00,chi,conf/chi/2000
conf/chi/SchnadelbachKFFICFBGR02,chi,conf/chi/2002
conf/chi/HopeSP14,chi,conf/chi/2014
conf/chi/MullenbachSCP14,chi,conf/chi/2014
conf/chi/Piper10,chi,conf/chi/2010a
conf/chi/PiperCH10,chi,conf/chi/2010
conf/chi/PiperH09,chi,conf/chi/2009
conf/chi/PiperWH12,chi,conf/chi/2012
conf/uist/MullenbachSPPC13,uist,conf/uist/2013a
conf/uist/WeibelPH10,uist,conf/uist/2010a
conf/uist/WeibelPH10a,uist,conf/uist/2010a
conf/chi/KowalskiAV06,chi,conf/chi/2006a
conf/chi/VaughanDRG03,chi,conf/chi/2003a
conf/chi/BelIK08,chi,conf/chi/2008a
conf/chi/GajadharKI08,chi,conf/chi/2008a
conf/chi/BelinkyJ01,chi,conf/chi/2001a
conf/uist/Jeremijenko10,uist,conf/uist/2010
conf/chi/Scholtz00,chi,conf/chi/2000a
conf/chi/ScholtzJSHGPW02,chi,conf/chi/2002a
conf/chi/BelkPCS15,chi,conf/chi/2015a
conf/chi/DantecFCBEKE11,chi,conf/chi/2011
conf/chi/EricksonSKL11,chi,conf/chi/2011
conf/chi/HudsonCKE02,chi,conf/chi/2002
conf/chi/ShamiEKL11,chi,conf/chi/2011a
conf/chi/WeiszEK06,chi,conf/chi/2006
conf/chi/BlevisLSWS07,chi,conf/chi/2007a
conf/chi/IsaacsH13,chi,conf/chi/2013a
conf/chi/PierceSP10,chi,conf/chi/2010
conf/chi/ChuDWB10,chi,conf/chi/2010
conf/chi/Little03,chi,conf/chi/2003a
conf/chi/Ben-BassatMT04,chi,conf/chi/2004a
conf/chi/Benedetti12,chi,conf/chi/2012a
conf/chi/SangerHGBLS16,chi,conf/chi/2016
conf/chi/ReevesBOF05,chi,conf/chi/2005
conf/chi/BenfordG08,chi,conf/chi/2008
conf/chi/BenfordGGWMR12,chi,conf/chi/2012
conf/chi/Bennett05,chi,conf/chi/2005a
conf/chi/MassungP13,chi,conf/chi/2013a
conf/chi/BentleyCHB12,chi,conf/chi/2012
conf/chi/Cramer07,chi,conf/chi/2007a
conf/chi/BentleyM07,chi,conf/chi/2007
conf/chi/BentleyM08,chi,conf/chi/2008a
conf/chi/BentleyMH06,chi,conf/chi/2006
conf/chi/HarboeMBTMR08,chi,conf/chi/2008
conf/chi/BentleyPC16,chi,conf/chi/2016
conf/chi/CarrascalC15,chi,conf/chi/2015
conf/chi/PedroC13,chi,conf/chi/2013a
conf/cikm/KaratzoglouBCB12,cikm,conf/cikm/2012
conf/ijcai/ChurchKS05,ijcai,conf/ijcai/2005
conf/chi/WildJJ03,chi,conf/chi/2003a
conf/chi/RiegelsbergerV07,chi,conf/chi/2007a
conf/chi/VasalouJP07,chi,conf/chi/2007
conf/chi/VasalouR08,chi,conf/chi/2008a
conf/chi/VasalouRJ09,chi,conf/chi/2009
conf/chi/KhaledI12,chi,conf/chi/2012
conf/chi/KhaledNB13,chi,conf/chi/2013
conf/chi/EchtlerHK10,chi,conf/chi/2010a
conf/chi/BerardR15,chi,conf/chi/2015
conf/chi/BergmanBN06,chi,conf/chi/2006
conf/chi/BergmanTBCW09,chi,conf/chi/2009
conf/chi/BergqvistGM08,chi,conf/chi/2008a
conf/chi/Bergstrom-LehtovirtaO14,chi,conf/chi/2014
conf/chi/OulasvirtaB10,chi,conf/chi/2010
conf/chi/OulasvirtaB11,chi,conf/chi/2011
conf/chi/BergstromK06,chi,conf/chi/2006a
conf/chi/BergstromK07,chi,conf/chi/2007a
conf/chi/BergstromK08,chi,conf/chi/2008a
conf/chi/BergstromK09,chi,conf/chi/2009
conf/chi/GilbertK06,chi,conf/chi/2006a
conf/chi/GilbertK09,chi,conf/chi/2009
conf/chi/GilbertKS08,chi,conf/chi/2008
conf/chi/HailpernJSK10,chi,conf/chi/2010a
conf/chi/HailpernJWKSS11,chi,conf/chi/2011
conf/chi/HailpernKH09,chi,conf/chi/2009
conf/chi/LambertBK09,chi,conf/chi/2009a
conf/sigir/HuangTK14,sigir,conf/sigir/2014
conf/www/SoellerKSW16,www,conf/www/2016
conf/chi/Berkovich09,chi,conf/chi/2009a
conf/ijcai/BerkovskyFO15,ijcai,conf/ijcai/2015
conf/kdd/BerkovskyF15,kdd,conf/kdd/2015
conf/chi/BernhauptBFP11,chi,conf/chi/2011a
conf/chi/BernhauptIMTW08,chi,conf/chi/2008a
conf/chi/BernhauptM16,chi,conf/chi/2016a
conf/chi/ChathamSTMDBKP13,chi,conf/chi/2013a
