paper_key,l0,global_key
conf/aaai/BrownK13,1,aaai
conf/aaai/BrownS14,0,aaai
conf/aaai/BrownS16,0,aaai
conf/aaai/BrownSST16,1,aaai
conf/aaai/BrownSVT14,1,aaai
conf/aaai/BrownTA05,0,aaai
conf/aaai/BrownWMD15,1,aaai
conf/aaai/BrowningXV04,1,aaai
conf/aaai/Broxvall02,0,aaai
conf/aaai/BroxvallCKS05,0,aaai
conf/aaai/BroxvallJ00,0,aaai
conf/aaai/BrozNS08,1,aaai
conf/aaai/BruemmerFWN06,0,aaai
conf/aaai/Brundage15,0,aaai
conf/aaai/Brundage16,0,aaai
conf/aaai/BrunerL14,0,aaai
conf/aaai/BruninghausA06,0,aaai
conf/aaai/BrunoCC13,0,aaai
conf/aaai/Brunskill07,0,aaai
conf/aaai/BryantM07,1,aaai
conf/aaai/Bryce16,0,aaai
conf/aaai/BryceB13,0,aaai
conf/aaai/BryceGMG15,1,aaai
conf/aaai/BrysN12,0,aaai
conf/aaai/BrysN14,0,aaai
conf/aaai/BrysNKT14,0,aaai
conf/aaai/BuchmanP15,0,aaai
conf/aaai/BuchwaldGFK10,0,aaai
conf/aaai/BudzynskaR11,0,aaai
conf/aaai/Buehler12,0,aaai
conf/aaai/BuehlerP14,0,aaai
conf/aaai/BugajskaATTS05,1,aaai
conf/aaai/Bui13,1,aaai
conf/aaai/BuiHB12,1,aaai
conf/aaai/BuiPV04,1,aaai
conf/aaai/BuiPVP08,1,aaai
conf/aaai/BuiVW00,1,aaai
conf/aaai/BulitkoL06,0,aaai
conf/aaai/BulitkoSK05,0,aaai
conf/aaai/BuntainAK14,0,aaai
conf/aaai/BunteJBMPK14,1,aaai
conf/aaai/BunzSL15,1,aaai
conf/aaai/BurchJB14,0,aaai
conf/aaai/BurchfielTP16,0,aaai
conf/aaai/BurgsteinerKS16,0,aaai
conf/aaai/BurhansC06,0,aaai
conf/aaai/BurhansMVPSW06,1,aaai
conf/aaai/BurhansNS05,0,aaai
conf/aaai/BurkettHK11,0,aaai
conf/aaai/BurkovC10,1,aaai
conf/aaai/Burns12,0,aaai
conf/aaai/BurnsCE10,0,aaai
conf/aaai/BurnsLRZ10,1,aaai
conf/aaai/BuroK07,0,aaai
conf/aaai/BursteinLMCBRHBM08,1,aaai
conf/aaai/BurtonGM15,0,aaai
conf/aaai/BurtonGM16,0,aaai
conf/aaai/Busa-FeketeSH14,1,aaai
conf/aaai/ByunLMG14,1,aaai
conf/aaai/Cabalar02,0,aaai
conf/aaai/Cahan11,0,aaai
conf/aaai/Cai04,1,aaai
conf/aaai/CaiD05,1,aaai
conf/aaai/CaiHH07,1,aaai
conf/aaai/CaiHH08,1,aaai
conf/aaai/CaiLS15,1,aaai
conf/aaai/CaiLTS14,1,aaai
conf/aaai/CaiML08,1,aaai
conf/aaai/CaiS12,1,aaai
conf/aaai/CaiSC10,1,aaai
conf/aaai/CaiSL13,1,aaai
conf/aaai/CaiSS12,1,aaai
conf/aaai/CaiSY08,1,aaai
conf/aaai/CairoFR16,0,aaai
conf/aaai/CakmakL12,1,aaai
conf/aaai/CaliGKLP10,1,aaai
conf/aaai/CaliGP11,1,aaai
conf/aaai/CalimeriCIL10,0,aaai
conf/aaai/CaloHLM11,0,aaai
conf/aaai/CalvaneseDM15,0,aaai
conf/aaai/CalvaneseEO07,0,aaai
conf/aaai/CalvaneseFPSS14,1,aaai
conf/aaai/CalvaneseGL00,0,aaai
conf/aaai/CalvaneseGLLR05,0,aaai
conf/aaai/CalvaneseGLV10,0,aaai
conf/aaai/CambazardHOO08,1,aaai
conf/aaai/CambriaFBP15,1,aaai
conf/aaai/CambriaOK12,1,aaai
conf/aaai/CambriaOR14,1,aaai
conf/aaai/CaminadaA05,1,aaai
conf/aaai/Campana05,0,aaai
conf/aaai/CampbellSN04,1,aaai
conf/aaai/CamposC13,0,aaai
conf/aaai/CamposJ10,1,aaai
conf/aaai/CaniniG11,0,aaai
conf/aaai/CaoCLLWZ16,1,aaai
conf/aaai/CaoGZF16,1,aaai
conf/aaai/CaoHC15,1,aaai
conf/aaai/CaoJWL16,1,aaai
conf/aaai/CaoKSLHA16,1,aaai
conf/aaai/CaoL0ZW16,1,aaai
conf/aaai/CaoLLLJ15,1,aaai
conf/aaai/CaoLX16,1,aaai
conf/aaai/CaoPZYY10,1,aaai
conf/aaai/CaoSWY10,1,aaai
conf/aaai/CaoWDLZ15,1,aaai
conf/aaai/CapelleSVM15,0,aaai
conf/aaai/CapobiancoGINRV16,0,aaai
conf/aaai/Caragea02,0,aaai
conf/aaai/CarageaCH05,1,aaai
conf/aaai/CarageaSH00,1,aaai
conf/aaai/CarageaSM12,1,aaai
conf/aaai/CarageaWGG16,1,aaai
conf/aaai/CaragiannisKM10,1,aaai
conf/aaai/CaragiannisKP14,1,aaai
conf/aaai/CaragiannisKPV16,0,aaai
conf/aaai/CaragiannisP10,0,aaai
conf/aaai/CaragiannisPS14,1,aaai
conf/aaai/Carbonnel16,0,aaai
conf/aaai/CarbonnelTVC14,0,aaai
conf/aaai/CarchraeB04,0,aaai
conf/aaai/CardenasB06,1,aaai
conf/aaai/Cardona-RiveraY14,1,aaai
conf/aaai/CardosoA13,0,aaai
conf/aaai/CareniniS04,1,aaai
conf/aaai/CareyM14,1,aaai
conf/aaai/CarlsonBKSHM10,0,aaai
conf/aaai/Carman05,0,aaai
conf/aaai/CarpenterDKLNNSMR07,1,aaai
conf/aaai/CarpenterF11,1,aaai
conf/aaai/Carreira-PerpinanW14,1,aaai
conf/aaai/CarrilloT16,0,aaai
conf/aaai/CartwrightRHP11,1,aaai
conf/aaai/CashmoreFLM16,0,aaai
conf/aaai/Cassell00,0,aaai
conf/aaai/CassimatisBDMB07,1,aaai
conf/aaai/CastellanoFPT08,0,aaai
conf/aaai/CastelliBO07,0,aaai
conf/aaai/Castro-WunschMA16,1,aaai
conf/aaai/CastroP10,0,aaai
conf/aaai/CastroP14,0,aaai
conf/aaai/Cavallo06,0,aaai
conf/aaai/Cavallo12,0,aaai
conf/aaai/CavalloP08,0,aaai
conf/aaai/CazenaveSST16,1,aaai
conf/aaai/CebrianDHC08,0,aaai
conf/aaai/CelisKLNT12,0,aaai
conf/aaai/CeppiGG11,0,aaai
conf/aaai/Cerkez05,0,aaai
conf/aaai/CermakBDLK16,0,aaai
conf/aaai/CermakLM15,1,aaai
conf/aaai/CeruttiTVBGA15,1,aaai
conf/aaai/Cesa-BianchiSS11,1,aaai
conf/aaai/CestaOS00,0,aaai
conf/aaai/CeylanP14,1,aaai
conf/aaai/ChaS00,1,aaai
conf/aaai/ChadesCMNSB12,1,aaai
conf/aaai/ChaiSM16,1,aaai
conf/aaai/ChaiY05,1,aaai
conf/aaai/ChajewskaKP00,1,aaai
conf/aaai/Chakrabarti12,1,aaai
conf/aaai/ChakrabortiMDK16,1,aaai
conf/aaai/ChakrabortiTZK16,1,aaai
conf/aaai/ChakrabortyBP11,1,aaai
conf/aaai/ChakrabortyDLMN13,1,aaai
conf/aaai/ChakrabortyDP15,1,aaai
conf/aaai/ChakrabortyFMSV14,1,aaai
conf/aaai/ChakrabortyMAR12,1,aaai
conf/aaai/ChakrabortyMMV16,1,aaai
conf/aaai/ChalupskyR02,0,aaai
conf/aaai/ChamberlandK11,1,aaai
conf/aaai/ChambersAGJT06,1,aaai
conf/aaai/ChanD02,1,aaai
conf/aaai/ChanHLZZ16,1,aaai
conf/aaai/ChanIMKHRPBQHH14,1,aaai
conf/aaai/ChanN05,1,aaai
conf/aaai/ChanO15,1,aaai
conf/aaai/ChandanaM06,1,aaai
conf/aaai/ChandlerH11,0,aaai
conf/aaai/ChandraNMD15,1,aaai
conf/aaai/Chandrasekaran06,1,aaai
conf/aaai/ChandrasekaranC16,1,aaai
conf/aaai/ChandrasekaranC16a,1,aaai
conf/aaai/ChanelTL13,0,aaai
conf/aaai/Chang14,0,aaai
conf/aaai/ChangCH11,1,aaai
conf/aaai/ChangHH07,1,aaai
conf/aaai/ChangM06,1,aaai
conf/aaai/ChangNMYZ15,1,aaai
conf/aaai/ChangNYH14,1,aaai
conf/aaai/ChangRRR08,1,aaai
conf/aaai/ChangRRS08,1,aaai
conf/aaai/ChangUKR15,1,aaai
conf/aaai/ChangYLZH16,1,aaai
conf/aaai/ChangZRL11,1,aaai
conf/aaai/ChannarukulMA02,1,aaai
conf/aaai/ChaoCT10,1,aaai
conf/aaai/ChaoGYT10,1,aaai
conf/aaai/ChaplotBP15,1,aaai
conf/aaai/ChapmanFCRJ10,0,aaai
conf/aaai/ChatterjeeCD16,1,aaai
conf/aaai/ChatterjeeCGK15,1,aaai
conf/aaai/ChatterjeeLBK16,1,aaai
conf/aaai/ChaturvediGD16,1,aaai
conf/aaai/ChaturvediSDD16,1,aaai
conf/aaai/Chatzis14,1,aaai
conf/aaai/Chatzis14a,1,aaai
conf/aaai/Chaudhri15,1,aaai
conf/aaai/ChaudhriHOSW14,1,aaai
conf/aaai/ChaudhriSTW00,1,aaai
conf/aaai/ChawlaB07,1,aaai
conf/aaai/ChechetkaDP10,0,aaai
conf/aaai/Cheetham04,0,aaai
conf/aaai/Cheetham06,0,aaai
conf/aaai/Chekol16,1,aaai
conf/aaai/ChekolEGL12,1,aaai
conf/aaai/ChelmisASFP15,1,aaai
conf/aaai/Chen04,1,aaai
conf/aaai/ChenBP15,1,aaai
conf/aaai/ChenC11,1,aaai
conf/aaai/ChenC11a,1,aaai
conf/aaai/ChenCB08,1,aaai
conf/aaai/ChenCBWZZ10,1,aaai
conf/aaai/ChenCCJ16,1,aaai
conf/aaai/ChenCD15,1,aaai
conf/aaai/ChenCK16,1,aaai
conf/aaai/ChenCWLC13,1,aaai
conf/aaai/ChenCWZ15,1,aaai
conf/aaai/ChenCZSZ16,1,aaai
conf/aaai/ChenDLX13,1,aaai
conf/aaai/ChenDTZ16,1,aaai
conf/aaai/ChenFL02,1,aaai
conf/aaai/ChenFNT15,1,aaai
conf/aaai/ChenGGK11,1,aaai
conf/aaai/ChenGSDW14,1,aaai
conf/aaai/ChenH16,1,aaai
conf/aaai/ChenHZ08,1,aaai
conf/aaai/ChenJ07,1,aaai
conf/aaai/ChenJKBSK15,1,aaai
conf/aaai/ChenJSY11,1,aaai
conf/aaai/ChenJXCY10,1,aaai
conf/aaai/ChenKWH15,1,aaai
conf/aaai/ChenLLC10,1,aaai
conf/aaai/ChenLPP10,1,aaai
conf/aaai/ChenLT08,1,aaai
conf/aaai/ChenLXYK12,1,aaai
conf/aaai/ChenLY14,1,aaai
conf/aaai/ChenLZ12,1,aaai
conf/aaai/ChenLZ12a,1,aaai
conf/aaai/ChenM11,1,aaai
conf/aaai/ChenN14,1,aaai
conf/aaai/ChenN14a,1,aaai
conf/aaai/ChenN15,1,aaai
conf/aaai/ChenN16,1,aaai
conf/aaai/ChenNW15,1,aaai
conf/aaai/ChenP06,1,aaai
conf/aaai/ChenP15,1,aaai
conf/aaai/ChenSHKL15,1,aaai
conf/aaai/ChenSW16,1,aaai
conf/aaai/ChenSYS16,1,aaai
conf/aaai/ChenT14,1,aaai
conf/aaai/ChenTP14,1,aaai
conf/aaai/ChenW11,1,aaai
conf/aaai/ChenWB15,1,aaai
conf/aaai/ChenWW15,1,aaai
conf/aaai/ChenWW15a,1,aaai
conf/aaai/ChenXC11,1,aaai
conf/aaai/ChenXJC15,1,aaai
conf/aaai/ChenZCQXD15,1,aaai
conf/aaai/ChenZCZ10,1,aaai
conf/aaai/ChenZCZ14,1,aaai
conf/aaai/ChenZHZLC13,1,aaai
conf/aaai/ChenZKL10,1,aaai
conf/aaai/ChenZLH16,1,aaai
conf/aaai/ChenZPC16,1,aaai
conf/aaai/ChenZWHC16,1,aaai
conf/aaai/ChenZWHL14,1,aaai
conf/aaai/ChenZX16,1,aaai
conf/aaai/ChenZY0ZZ16,1,aaai
conf/aaai/ChenZZ10,1,aaai
conf/aaai/ChengCDXI12,1,aaai
conf/aaai/ChengCN05,1,aaai
conf/aaai/ChengLLTP16,1,aaai
conf/aaai/ChengP14,1,aaai
conf/aaai/ChengRL10,1,aaai
conf/aaai/ChengRL10a,1,aaai
conf/aaai/ChengY05,1,aaai
conf/aaai/ChengY07,1,aaai
conf/aaai/ChengYKL12,1,aaai
conf/aaai/Cheong06,1,aaai
conf/aaai/ChevaleyreEM07,0,aaai
conf/aaai/ChevaleyreLMM10,1,aaai
conf/aaai/Chhaya11,1,aaai
conf/aaai/ChiaBKSS14,1,aaai
conf/aaai/ChiangP12,1,aaai
conf/aaai/Chien06,1,aaai
conf/aaai/ChieuL08,1,aaai
conf/aaai/ChieuN02,1,aaai
conf/aaai/ChikhaouiCW15,1,aaai
conf/aaai/Chintabathina08,1,aaai
conf/aaai/ChiscaSSO16,1,aaai
conf/aaai/ChitnisFG13,1,aaai
conf/aaai/ChitnisHL11,1,aaai
conf/aaai/ChitsazWW15,1,aaai
conf/aaai/ChklovskiG05,0,aaai
conf/aaai/ChoSG11,1,aaai
conf/aaai/ChoSG14,1,aaai
conf/aaai/Choe11,1,aaai
conf/aaai/ChoeM00,1,aaai
conf/aaai/ChoeS06,1,aaai
conf/aaai/Chohlas-WoodMRD15,1,aaai
conf/aaai/ChoiAXV14,1,aaai
conf/aaai/ChoiAXV15,1,aaai
conf/aaai/ChoiBB11,1,aaai
conf/aaai/ChoiCC08,1,aaai
conf/aaai/ChoiD06,1,aaai
conf/aaai/ChoiD08,1,aaai
conf/aaai/ChoiD08a,1,aaai
conf/aaai/ChoiD13,1,aaai
conf/aaai/ChoiH08,1,aaai
conf/aaai/ChoiHA10,1,aaai
conf/aaai/ChoiHSD16,1,aaai
conf/aaai/ChoiTD16,1,aaai
conf/aaai/ChopraS15,1,aaai
conf/aaai/ChouSRG16,1,aaai
conf/aaai/Chowdhury16,1,aaai
conf/aaai/ChristianY04,1,aaai
conf/aaai/ChronsS11,0,aaai
conf/aaai/Chu-CarrollF11,1,aaai
conf/aaai/Chu08,1,aaai
conf/aaai/ChuSHL11,1,aaai
conf/aaai/ChuaL02,1,aaai
conf/aaai/ChuaMG11,1,aaai
conf/aaai/Chun07,1,aaai
conf/aaai/Chun08,1,aaai
conf/aaai/ChunCLTWY00,1,aaai
conf/aaai/ChunS14,1,aaai
conf/aaai/ChunYLLKLC05,1,aaai
conf/aaai/ChungM11,1,aaai
conf/aaai/CicirelloS05,0,aaai
conf/aaai/CiglerF12,0,aaai
conf/aaai/CimattiHMR14,0,aaai
conf/aaai/CimattiMR12,0,aaai
conf/aaai/CimattiMR13,0,aaai
conf/aaai/CimattiMR15,0,aaai
conf/aaai/CimattiMR16,0,aaai
conf/aaai/CimattiMT12,0,aaai
conf/aaai/CireKS14,1,aaai
conf/aaai/Clark15,0,aaai
conf/aaai/ClarkD15,1,aaai
conf/aaai/ClarkEKSTTK16,1,aaai
conf/aaai/ClarkTHD00,0,aaai
conf/aaai/ClassenHL07,1,aaai
conf/aaai/ClassenLLZ14,0,aaai
conf/aaai/CleaverS07,1,aaai
conf/aaai/ClimerZ02,1,aaai
conf/aaai/ClotetR06,1,aaai
conf/aaai/Clune07,0,aaai
conf/aaai/CoddingtonFGLS05,0,aaai
conf/aaai/Coen00,0,aaai
conf/aaai/Coen05,0,aaai
conf/aaai/Coen06,0,aaai
conf/aaai/Coen07,0,aaai
conf/aaai/CoenAF11,1,aaai
conf/aaai/CoffrinHB12,0,aaai
conf/aaai/CohenCJZ15,0,aaai
conf/aaai/CohenJJPS06,0,aaai
conf/aaai/CohenL16,0,aaai
conf/aaai/CohenOBA02,0,aaai
conf/aaai/CohenZ15,1,aaai
conf/aaai/CohlerLPP11,1,aaai
conf/aaai/CohnDS11,1,aaai
conf/aaai/ColaciS00,0,aaai
conf/aaai/ColesFLS08,0,aaai
conf/aaai/CollartGFT15,0,aaai
conf/aaai/CollinsG02,0,aaai
conf/aaai/ColtinV11,0,aaai
conf/aaai/ColtinV14,0,aaai
conf/aaai/ColtinVV11,0,aaai
conf/aaai/ColtonBW00,0,aaai
conf/aaai/Coman12,0,aaai
conf/aaai/ComanM11,0,aaai
conf/aaai/ComaniciP11,0,aaai
conf/aaai/ConatiCHTFF11,1,aaai
conf/aaai/ConatiCTL15,1,aaai
conf/aaai/ConatiMAM07,1,aaai
conf/aaai/ConenS02,0,aaai
conf/aaai/Conitzer05,0,aaai
conf/aaai/Conitzer06,0,aaai
conf/aaai/Conitzer12,0,aaai
conf/aaai/ConitzerDK06,1,aaai
conf/aaai/ConitzerDS04,0,aaai
conf/aaai/ConitzerFBL16,1,aaai
conf/aaai/ConitzerK11,0,aaai
conf/aaai/ConitzerS02,0,aaai
conf/aaai/ConitzerS02a,0,aaai
conf/aaai/ConitzerS04,0,aaai
conf/aaai/ConitzerS05,0,aaai
conf/aaai/ConitzerS05a,0,aaai
conf/aaai/ConitzerS06,0,aaai
conf/aaai/ConitzerSS05,0,aaai
conf/aaai/ConitzerV14,0,aaai
conf/aaai/ConitzerWX11,1,aaai
conf/aaai/ConsoleL14,0,aaai
conf/aaai/ConstantinRHP11,1,aaai
conf/aaai/ConstantinescuBF05,0,aaai
conf/aaai/CooperE12,0,aaai
conf/aaai/CooperGSSZ08,0,aaai
conf/aaai/CoradeschiS00,0,aaai
conf/aaai/CorderoP02,0,aaai
conf/aaai/CoreLLGSR06,1,aaai
conf/aaai/CoreyH08,0,aaai
conf/aaai/Cortes-CalabuigDAB07,0,aaai
conf/aaai/CossalterMS11,0,aaai
conf/aaai/CostantiniGE16,0,aaai
conf/aaai/Coste-MarquisBLM05,0,aaai
conf/aaai/Coste-MarquisDKLM05,1,aaai
conf/aaai/CotterS00,0,aaai
conf/aaai/CowanZLBUZ15,1,aaai
conf/aaai/CowleyP00,0,aaai
conf/aaai/CoxADEMP16,1,aaai
conf/aaai/CozmanM15,0,aaai
conf/aaai/CrandallAG11,1,aaai
conf/aaai/CranshawMS11,1,aaai
conf/aaai/CrawMW07,1,aaai
conf/aaai/CrawfordMSR05,1,aaai
conf/aaai/CremonesiSG11,0,aaai
conf/aaai/CrowleyP11,0,aaai
conf/aaai/CroxellKWS10,0,aaai
conf/aaai/CruzPLT15,1,aaai
conf/aaai/CsajiM06,1,aaai
conf/aaai/CuiKFT15,1,aaai
conf/aaai/CuiMD06,1,aaai
conf/aaai/CuiWYS11,1,aaai
conf/aaai/CuiZCZL14,1,aaai
conf/aaai/CuiZLXWHW16,1,aaai
conf/aaai/CuiZWH15,1,aaai
conf/aaai/CulottaKC15,1,aaai
conf/aaai/CulottaM05,0,aaai
conf/aaai/CuongYL16,1,aaai
conf/aaai/Curran16,0,aaai
conf/aaai/CurranOS07,0,aaai
conf/aaai/CushingB05,0,aaai
conf/aaai/CutumisuSSWOSS06,1,aaai
conf/aaai/CutumisuSSWOSS07,1,aaai
conf/aaai/DAusilioF11,0,aaai
conf/aaai/DSouza15,1,aaai
conf/aaai/DSouza15a,1,aaai
conf/aaai/DaYZ14,1,aaai
conf/aaai/DabneyB12,0,aaai
conf/aaai/DabneyT14,0,aaai
conf/aaai/DahmenH08,1,aaai
conf/aaai/Dai12,1,aaai
conf/aaai/DaiGBB16,1,aaai
conf/aaai/DaiKWHGX15,1,aaai
conf/aaai/DaiMW08,1,aaai
conf/aaai/DaiMW10,1,aaai
conf/aaai/DaiMW11,1,aaai
conf/aaai/DaiXYY07,1,aaai
conf/aaai/DaiY06,1,aaai
conf/aaai/DaiZHCZ15,1,aaai
conf/aaai/DaigleKB07,1,aaai
conf/aaai/DallaireGC14,1,aaai
conf/aaai/DamLV08,0,aaai
conf/aaai/DamerG08,0,aaai
conf/aaai/DamerG10,0,aaai
conf/aaai/DamianosPWRDWH02,0,aaai
conf/aaai/DangDRJ06,1,aaai
conf/aaai/DangH05,1,aaai
conf/aaai/DanielTN16,0,aaai
conf/aaai/Daniels00,0,aaai
conf/aaai/Danilava13,1,aaai
conf/aaai/Darwiche02,1,aaai
conf/aaai/DarwicheMM16,1,aaai
conf/aaai/DasJB13,1,aaai
conf/aaai/DasJB14,1,aaai
conf/aaai/DascaluMCT16,1,aaai
conf/aaai/DasguptaD16,1,aaai
conf/aaai/DasguptaGN12,1,aaai
conf/aaai/DashKASCBN06,1,aaai
conf/aaai/DavenportK04,1,aaai
conf/aaai/David00,0,aaai
conf/aaai/DavidovM02,0,aaai
conf/aaai/Davidson04,0,aaai
conf/aaai/DavidsonMRTD05,0,aaai
conf/aaai/DavidsonR06,1,aaai
conf/aaai/DaviesB07,0,aaai
conf/aaai/DaviesG10,0,aaai
conf/aaai/DaviesKNW11,0,aaai
conf/aaai/DaviesNW12,0,aaai
conf/aaai/DavilaST14,1,aaai
conf/aaai/Davis-MendelowBM13,1,aaai
conf/aaai/Davis10,0,aaai
conf/aaai/DavisA10,0,aaai
conf/aaai/DavisBB14,0,aaai
conf/aaai/DavisFGJPTMA10,0,aaai
conf/aaai/DavisLAPP14,1,aaai
conf/aaai/DavoustE16,1,aaai
conf/aaai/DeLozierBL15,0,aaai
conf/aaai/DeSalvoM16,1,aaai
conf/aaai/DeVaultOS06,0,aaai
conf/aaai/Dean05,0,aaai
conf/aaai/DeanCS12,0,aaai
conf/aaai/DeanCW07,0,aaai
conf/aaai/DechterFM12,0,aaai
conf/aaai/DechterKBE02,1,aaai
conf/aaai/DechterKLL16,1,aaai
conf/aaai/DehghaniTFK08,1,aaai
conf/aaai/DejmalFN08,0,aaai
conf/aaai/DelgrandeJ08,1,aaai
conf/aaai/DelgrandeNP04,1,aaai
conf/aaai/DelgrandeS00,0,aaai
conf/aaai/DelgrandeW15,1,aaai
conf/aaai/DellaertKK05,0,aaai
conf/aaai/DemyenB06,0,aaai
conf/aaai/DengYY16,1,aaai
conf/aaai/DennisFW15,0,aaai
conf/aaai/DentP11,1,aaai
conf/aaai/Derbinsky11,0,aaai
conf/aaai/DerbinskyL11,0,aaai
conf/aaai/DerbinskyLL12,1,aaai
conf/aaai/DerczynskiC16,0,aaai
conf/aaai/Dery12,1,aaai
conf/aaai/DesaiCS07,1,aaai
conf/aaai/DesaiS07,1,aaai
conf/aaai/DesaiS08,1,aaai
conf/aaai/DeshpandeACDFGP15,1,aaai
conf/aaai/DevarakondaT15,1,aaai
conf/aaai/DeviCC16,1,aaai
conf/aaai/Deviren02,0,aaai
conf/aaai/DeyLSB12,1,aaai
conf/aaai/DeyMN16,1,aaai
conf/aaai/DhanjalGC15,1,aaai
conf/aaai/DhurandharRGME15,1,aaai
conf/aaai/DiMarcoH11,0,aaai
conf/aaai/DiSalvoFHMMS05,1,aaai
conf/aaai/Diaper11,0,aaai
conf/aaai/Diaper11a,0,aaai
conf/aaai/DiasAL07,0,aaai
conf/aaai/Dickens08,0,aaai
conf/aaai/DickersonGKPS14,0,aaai
conf/aaai/DickersonPS12,0,aaai
conf/aaai/DickersonS13,0,aaai
conf/aaai/DickersonS14,0,aaai
conf/aaai/DickersonS14a,0,aaai
conf/aaai/DickersonS15,0,aaai
conf/aaai/DiehlNG07,1,aaai
conf/aaai/DietrichLB16,0,aaai
conf/aaai/DietterichB08,1,aaai
conf/aaai/DietterichTC13,1,aaai
conf/aaai/DijckVH07,0,aaai
conf/aaai/DilkinaGS07,1,aaai
conf/aaai/DilkinaH04,0,aaai
conf/aaai/DilkinaLLXGSSMSM13,1,aaai
conf/aaai/DimaresisA07,0,aaai
conf/aaai/DinersteinEVG08,1,aaai
conf/aaai/Ding05,1,aaai
conf/aaai/DingDHQ15,1,aaai
conf/aaai/DingF05,1,aaai
conf/aaai/DingF16,1,aaai
conf/aaai/DingL14,1,aaai
conf/aaai/DingLDN15,1,aaai
conf/aaai/DingLP06,1,aaai
conf/aaai/DingQZL13,1,aaai
conf/aaai/DingR16,1,aaai
conf/aaai/DingSF14,1,aaai
conf/aaai/DingX14,1,aaai
conf/aaai/DingX15,1,aaai
conf/aaai/DingZHO15,1,aaai
conf/aaai/DinhRS07,1,aaai
conf/aaai/DirksCBP14,0,aaai
conf/aaai/DitmarschHL07,1,aaai
conf/aaai/DixonG02,0,aaai
conf/aaai/DixonGHLP04,1,aaai
conf/aaai/DjuricGRBV14,1,aaai
conf/aaai/DjuricGV12,1,aaai
conf/aaai/DoBB04,1,aaai
conf/aaai/DoRZ08,1,aaai
conf/aaai/Dodds11,0,aaai
conf/aaai/DoddsT06,0,aaai
conf/aaai/DolbyFKKSSM07,1,aaai
conf/aaai/DolgovD05,0,aaai
conf/aaai/Domingos00,0,aaai
conf/aaai/DomingosKPRS06,1,aaai
conf/aaai/DomingosW12,0,aaai
conf/aaai/Domke11,0,aaai
conf/aaai/DomshlakKM10,1,aaai
conf/aaai/Dong10,1,aaai
conf/aaai/DongJWP16,1,aaai
conf/aaai/DongWDLZX13,1,aaai
conf/aaai/DongWZX14,1,aaai
conf/aaai/DongY13,1,aaai
conf/aaai/DongYDSGZ13,1,aaai
conf/aaai/DontiRGB15,0,aaai
conf/aaai/DoppaFT13,1,aaai
conf/aaai/DoppaYMFT14,1,aaai
conf/aaai/Doran13,0,aaai
conf/aaai/DoranR13,1,aaai
conf/aaai/DoranR14,1,aaai
conf/aaai/DornhegeEKBN10,0,aaai
conf/aaai/DorrGGVW15,0,aaai
conf/aaai/DorrGPHACCWF15,0,aaai
conf/aaai/DorrPPJ15,0,aaai
conf/aaai/DoryabMWZH14,1,aaai
conf/aaai/Doshi-Velez10,0,aaai
conf/aaai/Doshi-VelezKWW14,0,aaai
conf/aaai/Doshi-VelezWA15,0,aaai
conf/aaai/Doshi04,1,aaai
conf/aaai/Doshi07,1,aaai
conf/aaai/DoshiG05,1,aaai
conf/aaai/DoshiG06,1,aaai
conf/aaai/DoshiP08,1,aaai
conf/aaai/DoshiT06,1,aaai
conf/aaai/Doucette14,0,aaai
conf/aaai/DoucetteLC15,0,aaai
conf/aaai/DovierFP07,0,aaai
conf/aaai/DowK07,0,aaai
conf/aaai/DraiefHK14,0,aaai
conf/aaai/DrakeF02,0,aaai
conf/aaai/DredzeWPBCMBP08,0,aaai
conf/aaai/DrescherW10,0,aaai
conf/aaai/DrescherW11,0,aaai
conf/aaai/DresnerS06,0,aaai
conf/aaai/DresnerS06a,0,aaai
conf/aaai/DrougardTFD14,0,aaai
conf/aaai/DrummondB14,0,aaai
conf/aaai/DuC15,1,aaai
conf/aaai/DuL14,1,aaai
conf/aaai/DuLPKCP15,1,aaai
conf/aaai/DuNALJG15,1,aaai
conf/aaai/DuPJ15,1,aaai
conf/aaai/DuQSP11,1,aaai
conf/aaai/DuWS14,1,aaai
conf/aaai/DuWS15,1,aaai
conf/aaai/DuYMB15,1,aaai
conf/aaai/DuZZQHS15,1,aaai
conf/aaai/DuanZX07,1,aaai
conf/aaai/DubrawskiEMS06,1,aaai
conf/aaai/DucBI11,1,aaai
conf/aaai/DuchonMRSWY11,1,aaai
conf/aaai/DuckettN00,0,aaai
conf/aaai/DucommanCP16,1,aaai
conf/aaai/DudekM07,1,aaai
conf/aaai/DuftonNPJ12,0,aaai
conf/aaai/DumoulinGCB14,1,aaai
conf/aaai/DurandMN16,0,aaai
conf/aaai/DurantS07,0,aaai
conf/aaai/DurbinWRG02,0,aaai
conf/aaai/DurmeP08,0,aaai
conf/aaai/DuttaB15,1,aaai
conf/aaai/E-MartinRS11,0,aaai
conf/aaai/EarlyFM16,0,aaai
conf/aaai/EarlyK15,0,aaai
conf/aaai/EastT00,0,aaai
conf/aaai/Eaton06,0,aaai
conf/aaai/EatonHM10,0,aaai
conf/aaai/EatonL11,0,aaai
conf/aaai/EatonM12,0,aaai
conf/aaai/Eatond11,0,aaai
conf/aaai/EatondS07,0,aaai
conf/aaai/Eckroth12,0,aaai
conf/aaai/EdelkampJ06,1,aaai
conf/aaai/EdelkampJL05,1,aaai
conf/aaai/EdelkampK08,0,aaai
